add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,section,lon,lat
臺北市北投區中山路４７號十一樓之５,111/09/27,265,27,9.81,住宅大樓(11層含以上有電梯),38,十一層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5116337,25.1385722
臺北市北投區溫泉路１４９之７號四樓,111/09/26,1088,28.2,38.64,公寓(5樓含以下無電梯),47,"四層,陽臺/四層",房地(土地+建物),2房2廳2衛,0,住家用,北投區,121.5133874,25.140386
臺北市北投區文林北路８０巷６０弄１０號三樓,111/09/26,1680,64.4,26.08,公寓(5樓含以下無電梯),49,三層/三層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.5195909,25.1059902
臺北市北投區中央北路二段３５０巷７０號八樓,111/09/26,2655,47.9,55.47,住宅大樓(11層含以上有電梯),7,八層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.4884361,25.1395778
臺北市北投區泉源路４９之３號,111/09/25,613,35,17.51,華廈(10層含以下有電梯),41,一層/七層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5088058,25.1413044
臺北市北投區公館路１４５巷２弄１０號四樓,111/09/25,1108,39.5,28.04,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5061569,25.12949
臺北市北投區泉源路３４之１號八樓之１,111/09/25,678,51.5,13.17,華廈(10層含以下有電梯),25,八層/十層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.50717,25.141523
臺北市北投區尊賢街２３９巷２６弄１號四樓,111/09/24,1150,43.1,26.66,公寓(5樓含以下無電梯),50,四層/四層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.5065355,25.1160652
臺北市北投區崗山路１６之１號五樓,111/09/24,1100,31.3,35.16,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.4867498,25.1412141
臺北市北投區稻香路１６１巷１６弄６之１號五樓,111/09/24,2116,70.8,37.77,華廈(10層含以下有電梯),1,五層/五層,房地(土地+建物)+車位,2房2廳1衛,200,住家用,北投區,121.4876845,25.1416822
臺北市北投區大興街２４巷４弄９號二樓,111/09/24,1680,61.2,27.45,公寓(5樓含以下無電梯),43,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.4983093,25.1292234
臺北市北投區稻香路１６１巷１６弄６之３號三樓,111/09/23,2088,67.8,38.54,華廈(10層含以下有電梯),1,三層/五層,房地(土地+建物)+車位,2房2廳1衛,200,住家用,北投區,121.4876845,25.1416822
臺北市北投區東華街二段１９０號二樓,111/09/23,2100,62,33.85,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5106306,25.1203638
臺北市北投區中和街５３０號,111/09/22,2615,0,44.31,透天厝,49,全/二層,房地(土地+建物),6房3廳3衛,0,住家用,北投區,121.4932998,25.1455658
臺北市北投區裕民六路９０巷１８號三樓,111/09/22,1103.8,39.9,27.63,公寓(5樓含以下無電梯),46,"三層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.518369,25.113343
臺北市北投區中央北路三段４０巷３８弄２號,111/09/22,1255,48,26.14,公寓(5樓含以下無電梯),41,一層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.485013,25.139907
臺北市北投區奇岩路１０號四樓之３,111/09/22,1200,41,36.27,華廈(10層含以下有電梯),10,四層/五層,房地(土地+建物)+車位,1房1廳1衛,180,住家用,北投區,121.5076383,25.1333824
臺北市北投區大度路三段３０１巷１２８弄５號,111/09/22,940,39.2,23.97,公寓(5樓含以下無電梯),38,一層/四層,房地(土地+建物),4房2廳1衛,0,住家用,北投區,121.4652354,25.1197402
臺北市北投區文化三路６０號,111/09/21,1735,46.8,37.1,華廈(10層含以下有電梯),37,一層/七層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.498643,25.138389
臺北市北投區明德路２０１號四樓之７,111/09/21,1248,76,16.43,華廈(10層含以下有電梯),44,四層/七層,房地(土地+建物),2房1廳1衛,0,住家用,北投區,121.521119,25.11173
臺北市北投區天母西路１１７巷５２弄１５號三樓,111/09/21,800,14.2,56.33,華廈(10層含以下有電梯),38,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5250674,25.1212126
臺北市北投區石牌路二段３１５巷３４弄７號九樓,111/09/21,4436,66.3,66.87,住宅大樓(11層含以上有電梯),7,九層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5226548,25.1237792
臺北市北投區中央北路三段４０巷３４弄１６號二十一樓,111/09/21,3750,49,76.57,住宅大樓(11層含以上有電梯),10,二十一層/二十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,北投區,121.4858875,25.1397264
臺北市北投區尊賢街２４１巷８號四樓,111/09/21,1238,53.6,23.11,公寓(5樓含以下無電梯),46,"四層,陽臺/四層",房地(土地+建物),2房1廳1衛,0,住家用,北投區,121.5070069,25.11657932
臺北市北投區大度路三段２２１號六樓,111/09/21,2060,47.6,43.31,住宅大樓(11層含以上有電梯),32,六層/十五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.4673175,25.1227724
臺北市北投區大業路５２９號二樓之３,111/09/20,1300,46.8,27.77,住宅大樓(11層含以上有電梯),27,二層/十二層,房地(土地+建物),2房1廳1衛,0,住家用,北投區,121.4962659,25.1351999
臺北市北投區中和街４０號七樓之２０,111/09/20,386,33.2,11.64,華廈(10層含以下有電梯),42,七層/八層,房地(土地+建物),1房0廳1衛,0,住家用,北投區,121.5028006,25.1381929
臺北市北投區溫泉路６５巷１６號七樓之５,111/09/20,880,46.7,18.85,住宅大樓(11層含以上有電梯),45,七層/十二層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.5050939,25.1360037
臺北市北投區石牌路二段３５７巷９號二樓,111/09/19,4468,57.9,77.15,華廈(10層含以下有電梯),34,二層/五層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,北投區,121.5249501,25.1241667
臺北市北投區吉利街３２０巷２弄４號,111/09/19,980,56.9,17.23,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),2房2廳2衛,0,住家用,北投區,121.5115027,25.1177667
臺北市北投區溫泉路８２之７號,111/09/19,1900,67.3,28.24,公寓(5樓含以下無電梯),36,一層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.506178,25.135085
臺北市北投區中和街５０７巷３弄５號三樓,111/09/18,1080,36.1,29.89,公寓(5樓含以下無電梯),48,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.4944293,25.1447341
臺北市北投區稻香路１６１巷７號十樓之１,111/09/18,1515,42.8,35.41,住宅大樓(11層含以上有電梯),19,十層/十一層,房地(土地+建物)+車位,3房2廳1衛,0,住家用,北投區,121.4888387,25.1420787
臺北市北投區實踐街８２巷１號四樓,111/09/18,2050,79.7,25.72,華廈(10層含以下有電梯),28,四層/六層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5108727,25.1150194
臺北市北投區新民路５３之１號八樓之６,111/09/18,440,60.8,7.24,華廈(10層含以下有電梯),15,八層/十層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5105407,25.1401413
臺北市北投區珠海路１２６號六樓,111/09/17,1750,43.1,40.63,華廈(10層含以下有電梯),41,六層/七層,房地(土地+建物),3房2廳3衛,0,住家用,北投區,121.5067781,25.1421444
臺北市北投區石牌路二段３１５巷３４弄７號六樓之１,111/09/17,4660,72.8,79.8,住宅大樓(11層含以上有電梯),7,六層/十四層,房地(土地+建物)+車位,3房2廳2衛,500,住家用,北投區,121.5226548,25.1237792
臺北市北投區大度路三段３０１巷１２８弄７之１號二樓,111/09/17,670,28.1,23.82,公寓(5樓含以下無電梯),34,二層/四層,房地(土地+建物),2房1廳1衛,0,住家用,北投區,121.4652068,25.1196827
臺北市北投區石牌路二段３６４號六樓,111/09/16,1873,69.7,26.86,華廈(10層含以下有電梯),44,六層/七層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5256445,25.1235486
臺北市北投區湖山路一段１４號七樓之６,111/09/16,1000,37.2,26.87,華廈(10層含以下有電梯),45,七層/七層,房地(土地+建物),3房1廳2衛,0,住家用,北投區,121.5473434,25.1525278
臺北市北投區奇岩路２４１巷７弄３０號,111/09/15,4500,65.9,78.15,華廈(10層含以下有電梯),3,一層/五層,房地(土地+建物)+車位,4房2廳2衛,470,住家用,北投區,121.5103033,25.129515
臺北市北投區尊賢街２１８巷２３弄６號二樓,111/09/15,1392,47.1,29.55,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5087743,25.1161522
臺北市北投區大興街２３巷１１號四樓,111/09/15,1960,53,36.98,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.4979,25.130292
臺北市北投區泉源路６４號三樓,111/09/15,630,21.7,29.05,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),4房2廳2衛,0,住家用,北投區,121.513013,25.141442
臺北市北投區致遠三路１１９巷１２弄１４號,111/09/13,900,0,14.25,透天厝,49,全/二層,房地(土地+建物),4房1廳3衛,0,住家用,北投區,121.5097614,25.1213972
臺北市北投區崗山路５巷３號,111/09/13,600,13.2,45.59,公寓(5樓含以下無電梯),33,一層/五層,房地(土地+建物),3房1廳1衛,0,住家用,北投區,121.4866896,25.140165
臺北市北投區復興一路５７之５號二樓,111/09/13,770,42,18.32,公寓(5樓含以下無電梯),53,二層/三層,房地(土地+建物),2房2廳2衛,0,住家用,北投區,121.5032064,25.141935
臺北市北投區知行路２４５巷１８號五樓,111/09/13,600,30.4,19.75,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.4664052,25.1208714
臺北市北投區溫泉路３４巷２３號二樓,111/09/13,836,33,25.33,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.504544,25.133664
臺北市北投區承德路七段３４２巷１６號四樓,111/09/13,1850,61.9,29.89,公寓(5樓含以下無電梯),46,"四層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5049647,25.1175515
臺北市北投區立農街二段２７３巷９號二樓,111/09/13,244,27.8,8.77,公寓(5樓含以下無電梯),43,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5149954,25.1192469
臺北市北投區中央北路四段５４１巷１３號十一樓,111/09/12,2804,71.3,48.56,住宅大樓(11層含以上有電梯),1,十一層/十八層,房地(土地+建物)+車位,3房1廳2衛,240,住家用,北投區,121.4683077,25.1274685
臺北市北投區石牌路一段３９巷１４６號十樓之３,111/09/12,3340,82.2,50.49,住宅大樓(11層含以上有電梯),1,十層/十三層,房地(土地+建物)+車位,3房2廳2衛,300,住家用,北投區,121.5090601,25.1178483
臺北市北投區尊賢街３０２巷１號四樓,111/09/12,2000,48.3,41.43,公寓(5樓含以下無電梯),47,"四層,陽臺/四層",房地(土地+建物),6房0廳6衛,0,住家用,北投區,121.5068406,25.1180196
臺北市北投區新民路５７號七樓之１,111/09/11,1406,51.2,27.45,華廈(10層含以下有電梯),9,七層/七層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,北投區,121.5107183,25.1402699
臺北市北投區復興三路６８之１號七樓,111/09/11,1788,36.1,49.54,華廈(10層含以下有電梯),27,"七層,電梯樓梯間/八層",房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.503883,25.145188
臺北市北投區溫泉路６５巷１０號四樓之２,111/09/11,416,47.8,8.71,華廈(10層含以下有電梯),27,四層/七層,房地(土地+建物),0房1廳1衛,0,住家用,北投區,121.5044036,25.1355289
臺北市北投區實踐街６巷３弄８號二樓,111/09/11,1720,60.5,28.41,公寓(5樓含以下無電梯),49,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5082902,25.1145313
臺北市北投區中央北路三段４０巷１９弄１１號八樓之３,111/09/11,1350,56.2,24,住宅大樓(11層含以上有電梯),14,八層/十一層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.4848781,25.1386495
臺北市北投區石牌路二段３４８巷１５號二樓之１,111/09/10,1060,61,17.38,華廈(10層含以下有電梯),29,二層/六層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5251165,25.1225913
臺北市北投區西安街二段２０１號十一樓之５,111/09/09,3399,90,44.99,住宅大樓(11層含以上有電梯),1,十一層/十五層,房地(土地+建物)+車位,3房2廳2衛,300,住家用,北投區,121.5100754,25.1197409
臺北市北投區石牌路二段３６２號二樓,111/09/09,1880,44.5,42.24,華廈(10層含以下有電梯),44,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5255664,25.1235141
臺北市北投區中央北路二段３２０巷９號二樓,111/09/09,1280,43.5,29.43,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.4896617,25.138585
臺北市北投區永興路一段３２巷１５弄７號五樓,111/09/08,818,25.1,32.56,公寓(5樓含以下無電梯),44,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5005547,25.1381699
臺北市北投區幽雅路７號十二樓之１１,111/09/08,680,39.6,17.19,住宅大樓(11層含以上有電梯),14,十二層/十三層,房地(土地+建物),未知,0,住家用,北投區,121.5134154,25.1372467
臺北市北投區尊賢街２５１巷１６號四樓,111/09/08,800,53.5,14.95,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.5057325,25.1177414
臺北市北投區石牌路二段３５７巷９之１號三樓,111/09/08,4515,58.3,77.42,華廈(10層含以下有電梯),34,三層/五層,房地(土地+建物)+車位,4房2廳2衛,250,住家用,北投區,121.5249501,25.1241667
臺北市北投區大同街２０８巷１８號四樓,111/09/06,1000,36.4,27.45,公寓(5樓含以下無電梯),44,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.4999978,25.1383813
臺北市北投區明德路２０３號七樓之４,111/09/06,1700,56.6,30.01,華廈(10層含以下有電梯),44,七層/七層,房地(土地+建物),3房1廳2衛,0,住家用,北投區,121.5213731,25.1120879
臺北市北投區石牌路二段３１５巷３４弄７號九樓之１,111/09/06,4550,66.5,68.46,住宅大樓(11層含以上有電梯),7,九層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5226548,25.1237792
臺北市北投區中山路４７號九樓之４,111/09/06,250,25.5,9.81,住宅大樓(11層含以上有電梯),38,九層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5116337,25.1385722
臺北市北投區新民路５１之６號三樓之１,111/09/06,780,32,24.35,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5109271,25.1402959
臺北市北投區溫泉路７１號六樓之２９,111/09/06,300,37.3,8.04,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.504815,25.135703
臺北市北投區東華街一段４９６號十樓之１,111/09/05,5600,72.2,77.55,住宅大樓(11層含以上有電梯),16,十層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5175742,25.1126619
臺北市北投區崇仁路一段８０巷１號二樓,111/09/05,1750,54,32.4,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5013534,25.1259102
臺北市北投區石牌路一段３３巷４弄３號,111/09/05,2200,78.2,28.15,公寓(5樓含以下無電梯),51,一層/四層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5098284,25.113726
臺北市北投區公館路４１８號四樓之２,111/09/05,880,62.6,14.05,住宅大樓(11層含以上有電梯),24,"四層,電梯樓梯間/十四層",房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5026784,25.1222563
臺北市北投區尊賢街２３９巷１０號,111/09/04,773,29.8,25.97,公寓(5樓含以下無電梯),50,一層/四層,房地(土地+建物),3房1廳2衛,0,住家用,北投區,121.5072876,25.1161814
臺北市北投區明德路１５０巷１６號二樓,111/09/04,1550,61.6,25.17,公寓(5樓含以下無電梯),45,二層/五層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5211668,25.1103534
臺北市北投區知行路２５６號四樓,111/09/04,2180,58,37.62,華廈(10層含以下有電梯),15,四層/六層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,北投區,121.4673941,25.1208644
臺北市北投區復興一路５４之２號,111/09/03,750,46.7,16.07,公寓(5樓含以下無電梯),53,一層/三層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.503299,25.141392
臺北市北投區裕民二路４１號六樓,111/09/03,3850,85,54.71,住宅大樓(11層含以上有電梯),16,六層/十五層,房地(土地+建物)+車位,3房2廳2衛,280,住家用,北投區,121.5169239,25.1151533
臺北市北投區中山路４７號九樓之６,111/09/03,530,26.9,19.7,住宅大樓(11層含以上有電梯),38,九層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5116337,25.1385722
臺北市北投區溫泉路９９之１３號,111/09/03,510,39.6,12.88,公寓(5樓含以下無電梯),37,一層/五層,房地(土地+建物),0房1廳1衛,0,住家用,北投區,121.5099847,25.1364551
臺北市北投區磺港路１４２號六樓之２,111/09/02,3300,63.5,59.55,住宅大樓(11層含以上有電梯),3,六層/十八層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,北投區,121.5028408,25.1291617
臺北市北投區中山路３號二十四樓之８,111/09/02,3490,67.1,52.01,住宅大樓(11層含以上有電梯),20,二十四層/二十五層,房地(土地+建物),1房2廳2衛,0,住家用,北投區,121.505462,25.1372535
臺北市北投區行義路１２之１號六樓,111/09/01,3285,70.6,46.54,住宅大樓(11層含以上有電梯),18,六層/十一層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5265405,25.124638
臺北市北投區崗山路１８號四樓,111/09/01,1650,51.8,31.85,華廈(10層含以下有電梯),14,四層/七層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.486924,25.14133
臺北市北投區行義路１２８號三樓,111/08/31,1550,34.8,44.52,華廈(10層含以下有電梯),41,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5286131,25.128895
臺北市北投區中山北路七段２１９巷３弄２７６號四樓,111/08/31,3100,50.2,61.7,華廈(10層含以下有電梯),15,四層/七層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5305102,25.1325327
臺北市北投區知行路２９２巷１４弄１１號四樓,111/08/31,1330,41.7,31.91,房地(土地+建物)電梯),38,四層/五層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.4687993,25.1212796
臺北市北投區奇岩路２３１號,111/08/31,4500,60,75.3,華廈(10層含以下有電梯),7,一層/五層,房地(土地+建物)+車位,4房2廳2衛,260,住家用,北投區,121.5097224,25.1278513
臺北市北投區明德路３３１巷１６號三樓,111/08/30,1500,41.4,36.24,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5192552,25.1161198
臺北市北投區溫泉路３４巷９弄２號三樓,111/08/30,1800,39.3,45.79,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),4房2廳2衛,0,住家用,北投區,121.5040566,25.133461
臺北市北投區中央北路三段１４８巷５弄１１號五樓,111/08/30,860,31.5,27.3,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.482224,25.1373838
臺北市北投區中央北路四段５４１巷３號十八樓,111/08/30,2442,76.3,41.06,住宅大樓(11層含以上有電梯),1,十八層/十八層,房地(土地+建物)+車位,2房1廳1衛,270,住家用,北投區,121.467968,25.1276186
臺北市北投區行義路１８６巷２６弄４號六樓,111/08/30,1084,28.3,38.33,華廈(10層含以下有電梯),37,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5296992,25.1322773
臺北市北投區中央北路二段３５０巷６２號十二樓,111/08/29,2200,37.8,58.19,住宅大樓(11層含以上有電梯),7,十二層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.4884361,25.1395778
臺北市北投區明德路１５０巷１５號十二樓,111/08/28,5300,90.7,76.67,住宅大樓(11層含以上有電梯),14,十二層/十四層,房地(土地+建物)+車位,3房2廳2衛,488,住家用,北投區,121.5215499,25.1101418
臺北市北投區新民路１巷８號六樓之８,111/08/28,565,37.1,15.22,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.507712,25.141317
臺北市北投區知行路２０１巷１１弄１０號四樓,111/08/28,1033,37.5,27.55,公寓(5樓含以下無電梯),43,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.465995,25.1197446
臺北市北投區中央北路一段１１３號九樓,111/08/28,4380,64.8,67.58,住宅大樓(11層含以上有電梯),10,九層/十五層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,北投區,121.4993512,25.134788
臺北市北投區文化三路１７２號八樓,111/08/27,2470,42.7,57.79,華廈(10層含以下有電梯),3,八層/十層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,北投區,121.4986705,25.1402287
臺北市北投區中央北路四段３５４巷３３號二樓,111/08/27,1400,37.8,37.04,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),6房0廳6衛,0,住家用,北投區,121.4707129,25.1298423
臺北市北投區文林北路１３０號十四樓之１,111/08/27,4836,67.7,71.47,住宅大樓(11層含以上有電梯),16,十四層/十四層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,北投區,121.517054,25.1060347
臺北市北投區新民路５３之１號四樓,111/08/27,1120,41,27.32,華廈(10層含以下有電梯),15,四層/十層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,北投區,121.5105407,25.1401413
臺北市北投區中央北路二段３５０巷６２號十三樓,111/08/27,2850,49,58.19,住宅大樓(11層含以上有電梯),7,十三層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.4884361,25.1395778
臺北市北投區泉源路４９之４號五樓,111/08/27,498,28.6,17.41,華廈(10層含以下有電梯),41,五層/七層,房地(土地+建物),1房0廳1衛,0,住家用,北投區,121.5088058,25.1413044
臺北市北投區東華街一段５００號十一樓之１,111/08/27,5380,77.2,69.72,住宅大樓(11層含以上有電梯),17,十一層/十四層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,北投區,121.5170389,25.1129124
臺北市北投區溫泉路１３９號七樓之３,111/08/27,480,39.8,12.05,華廈(10層含以下有電梯),45,七層/七層,房地(土地+建物),1房0廳1衛,0,住家用,北投區,121.5119595,25.1399752
臺北市北投區中山北路七段２１９巷３弄１７７號七樓,111/08/27,2225,65.4,34.02,華廈(10層含以下有電梯),38,七層/七層,房地(土地+建物),2房2廳2衛,0,住家用,北投區,121.53068,25.128893
臺北市北投區中和街２０巷２８號二樓,111/08/26,1980,37,53.51,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),6房0廳6衛,0,住家用,北投區,121.5045013,25.1384743
臺北市北投區中央北路四段４５６巷３弄４號一樓,111/08/26,888,34.8,25.49,公寓(5樓含以下無電梯),41,一層/四層,房地(土地+建物),2房2廳1衛,0,住家用,北投區,121.4695689,25.1293042
臺北市北投區中央北路二段９５巷１弄２３號二樓,111/08/26,540,18.4,29.36,公寓(5樓含以下無電梯),45,二層/五層,房地(土地+建物),3房1廳1衛,0,住家用,北投區,121.4959993,25.1362404
臺北市北投區中山路２８之６號五樓,111/08/25,835,34.9,23.93,華廈(10層含以下有電梯),41,五層/八層,房地(土地+建物),2房1廳2衛,0,住家用,北投區,121.5104059,25.1372079
臺北市北投區中央北路二段３５０巷７８號八樓,111/08/25,2766.7,49.9,55.47,住宅大樓(11層含以上有電梯),7,八層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.4886382,25.1386694
臺北市北投區三合街一段１１７巷７６號,111/08/24,3950,53,74.49,華廈(10層含以下有電梯),2,"一層,見其他登記事項/九層",房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5045074,25.125152
臺北市北投區民族街１１巷１２號四樓之１,111/08/23,1458,60.5,24.11,華廈(10層含以下有電梯),15,四層/七層,房地(土地+建物),1房2廳1衛,0,住家用,北投區,121.505832,25.1332427
臺北市北投區石牌路一段１６６巷５３號三樓,111/08/23,1410,60.6,23.27,公寓(5樓含以下無電梯),48,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,北投區,121.5145533,25.1131726
臺北市北投區中央北路二段３５０巷８６號十一樓,111/08/23,3080,46.1,66.86,住宅大樓(11層含以上有電梯),7,十一層/十四層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,北投區,121.4886382,25.1386694
臺北市北投區北投路二段１７號,111/08/22,5450,76.3,71.46,住宅大樓(11層含以上有電梯),32,"一層,二層/十三層",房地(土地+建物),4房4廳3衛,0,住家用,北投區,121.4980894,25.1313101
臺北市北投區復興三路２０１巷４弄１３號一樓、二樓,111/08/21,3000,0,64.31,透天厝,46,全/二層,房地(土地+建物),5房3廳3衛,0,住家用,北投區,121.5033798,25.1489439
臺北市北投區幽雅路７號八樓之７,111/08/21,1136,45.4,28.74,住宅大樓(11層含以上有電梯),14,八層/十三層,房地(土地+建物)+車位,1房1廳1衛,150,住家用,北投區,121.5134154,25.1372467
臺北市北投區義理街６３巷１７之１９號二樓,111/08/21,2688,51.5,52.21,公寓(5樓含以下無電梯),33,"二層,三層/五層",房地(土地+建物),4房2廳2衛,0,住家用,北投區,121.5152854,25.1174947
臺北市北投區尊賢街２６４巷３號三樓,111/08/21,1525,51,29.89,公寓(5樓含以下無電梯),46,"三層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.5072728,25.1175282
臺北市北投區文林北路２２２號十二樓之２,111/08/19,600,13.7,43.81,住宅大樓(11層含以上有電梯),27,十二層/二十三層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,北投區,121.5142063,25.1083461
臺北市北投區石牌路二段３１５巷３４弄２６號五樓,111/08/18,875,73.3,11.93,華廈(10層含以下有電梯),4,五層/七層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.5242893,25.1234887
臺北市北投區石牌路二段３１５巷３４弄２２號五樓,111/08/18,1045,73.3,17.19,華廈(10層含以下有電梯),4,五層/七層,房地(土地+建物)+車位,1房1廳1衛,170,住家用,北投區,121.5233789,25.1230603
臺北市北投區石牌路二段３５７巷１１號四樓,111/08/18,3200,57.3,55.84,住宅大樓(11層含以上有電梯),26,"四層,電梯樓梯間/十二層",房地(土地+建物)+車位,3房2廳2衛,250,住家用,北投區,121.5250239,25.124457
臺北市北投區中央北路一段１６７巷１１號七樓之１,111/08/18,980,55.8,17.58,華廈(10層含以下有電梯),27,七層/八層,房地(土地+建物),1房1廳1衛,0,住家用,北投區,121.4982349,25.1348255
臺北市北投區三合街一段１１７巷７６號二樓,111/08/18,3250,63.6,51.12,華廈(10層含以下有電梯),2,二層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,北投區,121.5039593,25.1267552
臺北市北投區清江路１０８號五樓,111/08/18,1375,40.8,33.67,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),4房2廳1衛,0,住家用,北投區,121.5016647,25.1296006
臺北市北投區泉源路４１巷４３號二樓,111/08/17,940,32.3,29.08,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,北投區,121.506078,25.141003
臺北市北投區光明路２２０號八樓,111/08/17,1450,44.2,32.81,住宅大樓(11層含以上有電梯),45,八層/十二層,房地(土地+建物),3房1廳2衛,0,住家用,北投區,121.5046756,25.1362525
